Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waves.30.1280x720.420_h265_256.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_256.265", Sat Apr 22 00:23:48 2017, 40.93, 7.33, 265.02, 33.175, 43.577, 46.928, 36.195, -, -, 1     , 35.30, 1886.88 , 36.676, 46.157, 47.523, -, 80    , 43.11, 455.71  , 34.721, 43.494, 46.942, -, 219   , 45.24, 187.96  , 32.595, 43.596, 46.920, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waves.30.1280x720.420_h265_256.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_256.265", Sat Apr 22 00:24:27 2017, 38.79, 7.73, 262.72, 33.134, 43.365, 46.622, 36.099, -, -, 1     , 39.11, 1061.28 , 34.629, 44.657, 45.939, -, 80    , 43.24, 440.18  , 34.675, 43.291, 46.478, -, 219   , 45.32, 194.25  , 32.564, 43.386, 46.677, -, 0     , 0     , 2.3
