Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_2304.265", Sat Apr 22 10:24:53 2017, 82.37, 3.63, 2137.41, 38.808, 43.926, 45.390, 40.271, -, -, 1     , 22.36, 30421.65, 42.869, 45.704, 46.745, -, 55    , 25.21, 7522.40 , 40.447, 44.387, 45.616, -, 243   , 33.20, 802.19  , 38.421, 43.815, 45.333, -, 0     , 0     , 2.3
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_2304.265", Sat Apr 22 10:26:16 2017, 83.22, 3.59, 2226.49, 39.011, 44.077, 45.503, 40.455, -, -, 1     , 21.69, 31994.71, 43.411, 46.119, 47.134, -, 55    , 24.71, 7821.28 , 40.717, 44.582, 45.763, -, 243   , 32.82, 837.68  , 38.606, 43.954, 45.438, -, 0     , 0     , 2.3
