Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_1536.265", Sat Apr 22 06:41:16 2017, 66.54, 4.51, 1363.97, 42.062, 43.531, 46.779, 42.835, -, -, 1     , 27.66, 12539.76, 43.061, 42.790, 45.217, -, 45    , 25.38, 5564.09 , 44.018, 44.247, 46.978, -, 254   , 31.55, 575.85  , 41.711, 43.406, 46.750, -, 0     , 0     , 2.3
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_1536.265", Sat Apr 22 06:42:23 2017, 67.25, 4.46, 1499.25, 42.554, 43.898, 47.098, 43.290, -, -, 1     , 21.07, 22285.44, 47.228, 46.907, 48.631, -, 45    , 24.33, 5957.57 , 44.674, 44.720, 47.341, -, 254   , 30.63, 627.55  , 42.160, 43.741, 47.049, -, 0     , 0     , 2.3
