Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_1792.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_1792.265", Sat Apr 22 06:59:47 2017, 62.56, 3.84, 1684.78, 45.411, 49.053, 48.833, 46.294, -, -, 1     , 21.47, 8708.93 , 44.759, 47.990, 47.672, -, 59    , 18.35, 5592.02 , 45.961, 49.300, 49.279, -, 180   , 25.52, 365.06  , 45.235, 48.978, 48.693, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_1792.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_1792.265", Sat Apr 22 07:00:50 2017, 62.97, 3.81, 1739.87, 45.603, 49.234, 49.032, 46.485, -, -, 1     , 15.46, 15907.01, 48.100, 50.560, 50.557, -, 59    , 17.97, 5671.30 , 46.148, 49.485, 49.500, -, 180   , 25.18, 372.52  , 45.410, 49.144, 48.871, -, 0     , 0     , 2.3
