Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_2048.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_2048.265", Sat Apr 22 08:23:14 2017, 69.41, 3.46, 1980.44, 40.004, 47.787, 48.374, 42.023, -, -, 1     , 19.75, 17942.40, 44.106, 48.542, 49.101, -, 61    , 23.39, 6118.73 , 40.988, 47.815, 48.397, -, 178   , 30.20, 472.59  , 39.644, 47.773, 48.362, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_2048.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_2048.265", Sat Apr 22 08:24:23 2017, 69.28, 3.46, 2003.82, 40.097, 47.814, 48.397, 42.099, -, -, 1     , 19.50, 18383.62, 44.297, 48.636, 49.195, -, 61    , 23.20, 6179.01 , 41.078, 47.854, 48.421, -, 178   , 29.90, 480.98  , 39.737, 47.796, 48.384, -, 0     , 0     , 2.3
