Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waves.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_1536.265", Sat Apr 22 06:27:35 2017, 79.07, 3.79, 1454.67, 38.643, 47.323, 49.399, 41.073, -, -, 1     , 30.61, 3636.96 , 39.406, 47.917, 49.310, -, 80    , 32.36, 2127.85 , 40.814, 47.708, 49.644, -, 219   , 35.01, 1198.80 , 37.847, 47.180, 49.310, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waves.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_1536.265", Sat Apr 22 06:28:53 2017, 78.44, 3.82, 1549.33, 38.855, 47.375, 49.395, 41.238, -, -, 1     , 28.21, 4947.84 , 40.936, 48.938, 50.371, -, 80    , 32.37, 2158.52 , 40.876, 47.648, 49.580, -, 219   , 34.59, 1311.28 , 38.108, 47.268, 49.322, -, 0     , 0     , 2.3
