Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_768.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_768.265", Sat Apr 22 02:01:00 2017, 55.15, 5.42, 697.82, 33.930, 39.681, 41.383, 35.580, -, -, 1     , 30.66, 14953.90, 36.168, 40.500, 41.829, -, 55    , 34.05, 2289.73 , 34.665, 39.787, 41.380, -, 243   , 41.38, 278.85  , 33.754, 39.653, 41.382, -, 0     , 0     , 2.3
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_768.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_768.265", Sat Apr 22 02:01:56 2017, 55.80, 5.36, 745.72, 34.379, 40.047, 41.734, 36.007, -, -, 1     , 29.12, 17206.62, 37.378, 41.273, 42.654, -, 55    , 33.13, 2400.82 , 35.196, 40.204, 41.764, -, 243   , 40.63, 303.37  , 34.182, 40.006, 41.723, -, 0     , 0     , 2.3
