Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_1024.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1024 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_1024.265", Sat Apr 22 03:55:59 2017, 57.84, 5.19, 891.14, 40.716, 42.245, 45.663, 41.526, -, -, 1     , 31.08, 9074.88 , 40.662, 40.454, 43.369, -, 45    , 28.15, 3581.75 , 42.333, 42.654, 45.720, -, 254   , 34.29, 382.24  , 40.430, 42.180, 45.662, -, 0     , 0     , 2.3
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_1024.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1024 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_1024.265", Sat Apr 22 03:56:57 2017, 57.58, 5.21, 995.95, 41.355, 42.795, 46.241, 42.145, -, -, 1     , 23.44, 18117.84, 45.782, 45.526, 47.475, -, 45    , 26.85, 3862.50 , 43.159, 43.304, 46.343, -, 254   , 33.29, 420.69  , 41.018, 42.694, 46.218, -, 0     , 0     , 2.3
