Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_768.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_768.265", Sat Apr 22 02:23:42 2017, 75.12, 3.99, 880.77, 38.212, 45.835, 46.549, 40.207, -, -, 1     , 34.09, 3491.52 , 41.824, 47.029, 48.499, -, 99    , 33.53, 1693.91 , 38.847, 45.960, 46.679, -, 200   , 37.46, 465.21  , 37.879, 45.767, 46.474, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_768.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_768.265", Sat Apr 22 02:24:51 2017, 68.74, 4.36, 768.49, 37.696, 45.461, 46.116, 39.719, -, -, 1     , 31.47, 4254.00 , 43.734, 48.310, 49.918, -, 99    , 34.85, 1454.85 , 38.195, 45.534, 46.161, -, 200   , 38.40, 411.31  , 37.419, 45.410, 46.074, -, 0     , 0     , 2.3
