Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waves.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_1792.265", Sat Apr 22 07:56:14 2017, 84.15, 3.57, 1687.27, 39.192, 47.680, 49.705, 41.567, -, -, 1     , 29.25, 4321.44 , 40.246, 48.515, 49.907, -, 80    , 31.34, 2430.71 , 41.379, 48.147, 50.048, -, 219   , 34.01, 1403.67 , 38.389, 47.505, 49.579, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waves.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_1792.265", Sat Apr 22 07:57:37 2017, 83.47, 3.59, 1802.27, 39.434, 47.780, 49.830, 41.777, -, -, 1     , 27.20, 5586.48 , 41.561, 49.088, 50.915, -, 80    , 31.24, 2486.69 , 41.507, 48.188, 50.102, -, 219   , 33.59, 1534.98 , 38.667, 47.624, 49.726, -, 0     , 0     , 2.3
