Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waves.30.1280x720.420_h265_768.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_768.265", Sat Apr 22 02:30:08 2017, 61.22, 4.90, 750.82, 36.347, 45.699, 48.175, 38.995, -, -, 1     , 35.30, 1886.88 , 36.676, 46.157, 47.523, -, 80    , 36.73, 1173.67 , 38.373, 45.871, 48.262, -, 219   , 39.20, 591.17  , 35.605, 45.635, 48.147, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waves.30.1280x720.420_h265_768.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_768.265", Sat Apr 22 02:31:08 2017, 59.57, 5.04, 780.54, 36.440, 45.770, 48.219, 39.078, -, -, 1     , 32.64, 2770.80 , 38.208, 46.837, 48.012, -, 80    , 36.81, 1157.89 , 38.371, 45.933, 48.261, -, 219   , 39.00, 633.60  , 35.726, 45.705, 48.204, -, 0     , 0     , 2.3
