Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waterWorld.2997.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waterWorld.2997.1280x720.420 -o ./out/encoded/waterWorld.2997.1280x720.420_2304.265", Sat Apr 22 10:11:10 2017, 150.88, 3.36, 2246.52, 32.734, 42.993, 43.320, 35.340, -, -, 1     , 24.13, 34899.26, 40.278, 45.636, 45.936, -, 98    , 31.89, 7876.20 , 34.229, 42.885, 43.217, -, 408   , 38.25, 814.27  , 32.357, 43.013, 43.338, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waterWorld.2997.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waterWorld.2997.1280x720.420 -o ./out/encoded/waterWorld.2997.1280x720.420_2304.265", Sat Apr 22 10:13:39 2017, 148.50, 3.41, 2239.01, 32.741, 42.974, 43.289, 35.338, -, -, 1     , 29.05, 21425.93, 35.944, 42.222, 42.579, -, 98    , 31.81, 7947.74 , 34.243, 42.852, 43.179, -, 408   , 38.21, 820.77  , 32.372, 43.005, 43.317, -, 0     , 0     , 2.3
