Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_1536.265", Sat Apr 22 06:08:08 2017, 99.50, 3.02, 1591.32, 32.658, 42.169, 42.997, 35.140, -, -, 1     , 30.09, 4198.56 , 41.977, 47.550, 48.506, -, 110   , 36.25, 2654.12 , 33.319, 42.425, 43.170, -, 189   , 39.97, 958.96  , 32.225, 41.992, 42.868, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_1536.265", Sat Apr 22 06:09:41 2017, 93.36, 3.21, 1536.19, 32.455, 42.028, 42.853, 34.951, -, -, 1     , 33.73, 3009.12 , 39.553, 45.730, 46.521, -, 110   , 36.51, 2569.72 , 33.152, 42.296, 43.025, -, 189   , 40.42, 926.87  , 32.011, 41.853, 42.733, -, 0     , 0     , 2.3
