Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_1536.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_1536.265", Sat Apr 22 05:27:21 2017, 62.27, 3.85, 1477.39, 38.842, 46.897, 47.492, 40.930, -, -, 1     , 22.24, 14208.00, 42.343, 47.040, 47.771, -, 61    , 25.36, 4568.96 , 39.603, 46.874, 47.478, -, 178   , 32.19, 346.40  , 38.562, 46.905, 47.495, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_1536.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_1536.265", Sat Apr 22 05:28:25 2017, 63.45, 3.78, 1507.49, 38.979, 46.950, 47.569, 41.049, -, -, 1     , 21.36, 15447.55, 42.958, 47.580, 48.216, -, 61    , 25.08, 4640.00 , 39.732, 46.928, 47.554, -, 178   , 31.76, 355.68  , 38.698, 46.954, 47.570, -, 0     , 0     , 2.3
