Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_256.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_256.265", Fri Apr 21 23:48:03 2017, 31.25, 7.68, 230.35, 38.063, 43.375, 42.530, 39.286, -, -, 1     , 31.46, 3140.16 , 38.976, 43.220, 42.500, -, 59    , 32.14, 698.96  , 38.107, 43.224, 42.290, -, 180   , 38.85, 60.58   , 38.044, 43.426, 42.608, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_256.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_256.265", Fri Apr 21 23:48:35 2017, 31.52, 7.61, 247.14, 38.654, 44.049, 43.170, 39.893, -, -, 1     , 27.23, 4858.37 , 41.494, 45.067, 44.484, -, 59    , 31.14, 730.15  , 38.700, 43.884, 42.907, -, 180   , 37.95, 63.20   , 38.624, 44.097, 43.250, -, 0     , 0     , 2.3
