Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waves.30.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_1280.265", Sat Apr 22 05:03:19 2017, 74.34, 4.04, 1224.92, 38.014, 46.819, 49.003, 40.488, -, -, 1     , 32.19, 2952.72 , 38.477, 47.099, 48.737, -, 80    , 33.59, 1819.42 , 40.145, 47.166, 49.194, -, 219   , 36.15, 999.86  , 37.234, 46.691, 48.935, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waves.30.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_1280.265", Sat Apr 22 05:04:32 2017, 72.84, 4.12, 1288.18, 38.186, 46.956, 49.113, 40.648, -, -, 1     , 29.44, 4254.00 , 40.177, 48.365, 50.197, -, 80    , 33.52, 1825.83 , 40.214, 47.208, 49.251, -, 219   , 35.82, 1078.23 , 37.436, 46.858, 49.057, -, 0     , 0     , 2.3
