Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_flowers.1.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.1.30.1280x720.420 -o ./out/encoded/flowers.1.30.1280x720.420_1536.265", Sat Apr 22 06:35:10 2017, 80.07, 3.75, 1627.33, 44.903, 46.197, 44.913, 45.066, -, -, 1     , 31.26, 442.56  , 47.967, 47.532, 47.881, -, 54    , 22.35, 5276.05 , 46.015, 46.519, 45.590, -, 245   , 28.44, 827.96  , 44.645, 46.121, 44.752, -, 0     , 0     , 2.3
" --csv ./out/logs/log_flowers.1.30.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.1.30.1280x720.420 -o ./out/encoded/flowers.1.30.1280x720.420_1536.265", Sat Apr 22 06:36:27 2017, 76.23, 3.94, 1597.86, 45.092, 46.449, 45.100, 45.263, -, -, 1     , 22.48, 1134.48 , 49.803, 49.814, 49.730, -, 54    , 21.84, 5830.26 , 46.258, 46.823, 45.898, -, 245   , 27.82, 666.89  , 44.816, 46.353, 44.906, -, 0     , 0     , 2.3
