Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_2048.265", Sat Apr 22 09:07:41 2017, 109.70, 2.73, 2131.82, 33.885, 42.922, 43.751, 36.248, -, -, 1     , 27.56, 5306.16 , 43.648, 49.139, 50.086, -, 110   , 34.14, 3540.70 , 34.624, 43.194, 43.931, -, 189   , 37.90, 1295.05 , 33.403, 42.732, 43.613, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_2048.265", Sat Apr 22 09:09:27 2017, 105.31, 2.85, 2049.62, 33.667, 42.744, 43.559, 36.038, -, -, 1     , 31.99, 3536.88 , 40.758, 46.570, 47.315, -, 110   , 34.44, 3400.19 , 34.436, 43.015, 43.753, -, 189   , 38.34, 1255.71 , 33.182, 42.566, 43.426, -, 0     , 0     , 2.3
