Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_1024.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1024 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_1024.265", Sat Apr 22 02:56:19 2017, 50.34, 4.77, 946.12, 43.386, 47.561, 47.175, 44.381, -, -, 1     , 26.31, 5388.86 , 42.026, 45.563, 44.994, -, 59    , 22.12, 3134.51 , 43.682, 47.569, 47.271, -, 180   , 29.39, 204.14  , 43.297, 47.569, 47.156, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_1024.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1024 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_1024.265", Sat Apr 22 02:57:11 2017, 51.34, 4.67, 1006.40, 43.767, 47.915, 47.590, 44.764, -, -, 1     , 18.82, 11308.22, 46.218, 49.151, 48.954, -, 59    , 21.49, 3228.04 , 44.035, 47.914, 47.690, -, 180   , 28.46, 220.96  , 43.666, 47.908, 47.550, -, 0     , 0     , 2.3
