Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waves.30.1280x720.420_h265_512.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 512 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_512.265", Sat Apr 22 01:23:09 2017, 52.51, 5.71, 510.61, 35.135, 45.039, 47.575, 37.928, -, -, 1     , 35.30, 1886.88 , 36.676, 46.157, 47.523, -, 80    , 39.13, 828.55  , 37.045, 45.030, 47.566, -, 219   , 41.49, 388.19  , 34.431, 45.038, 47.578, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waves.30.1280x720.420_h265_512.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 512 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waves.30.1280x720.420 -o ./out/encoded/waves.30.1280x720.420_512.265", Sat Apr 22 01:24:00 2017, 50.41, 5.95, 522.45, 35.162, 45.039, 47.603, 37.951, -, -, 1     , 35.07, 1969.92 , 36.817, 46.413, 47.635, -, 80    , 39.25, 813.86  , 36.992, 45.156, 47.598, -, 219   , 41.43, 409.39  , 34.485, 44.990, 47.605, -, 0     , 0     , 2.3
