Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_elon.2997.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/elon.2997.1280x720.420 -o ./out/encoded/elon.2997.1280x720.420_1536.265", Sat Apr 22 06:47:53 2017, 65.70, 4.57, 1464.90, 50.469, 52.902, 52.365, 51.010, -, -, 1     , 26.06, 4233.45 , 46.296, 48.928, 48.292, -, 66    , 15.43, 5223.01 , 51.122, 53.592, 53.123, -, 233   , 22.96, 388.49  , 50.302, 52.723, 52.167, -, 0     , 0     , 2.3
" --csv ./out/logs/log_elon.2997.1280x720.420_h265_1536.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1536 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/elon.2997.1280x720.420 -o ./out/encoded/elon.2997.1280x720.420_1536.265", Sat Apr 22 06:48:56 2017, 62.77, 4.78, 1499.45, 50.758, 53.137, 52.605, 51.286, -, -, 1     , 12.27, 16618.02, 53.231, 55.152, 54.809, -, 66    , 14.92, 5242.76 , 51.409, 53.886, 53.430, -, 233   , 22.48, 374.23  , 50.563, 52.916, 52.362, -, 0     , 0     , 2.3
