Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_256.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_256.265", Sat Apr 22 00:00:03 2017, 35.47, 8.43, 223.03, 28.069, 35.364, 37.643, 30.178, -, -, 1     , 30.66, 14953.90, 36.168, 40.500, 41.829, -, 55    , 45.70, 561.80  , 28.300, 35.256, 37.561, -, 243   , 49.91, 85.73   , 27.984, 35.368, 37.645, -, 0     , 0     , 2.3
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_256.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_256.265", Sat Apr 22 00:00:42 2017, 38.57, 7.75, 257.03, 29.313, 36.077, 38.004, 31.245, -, -, 1     , 36.93, 7909.46 , 31.403, 37.295, 38.728, -, 55    , 42.48, 795.69  , 29.803, 36.073, 37.984, -, 243   , 48.52, 103.61  , 29.194, 36.073, 38.006, -, 0     , 0     , 2.3
