Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_512.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 512 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_512.265", Sat Apr 22 01:09:08 2017, 60.99, 4.92, 516.15, 28.442, 39.675, 40.557, 31.360, -, -, 1     , 34.77, 2733.60 , 38.903, 45.554, 46.538, -, 110   , 44.10, 871.23  , 28.905, 39.897, 40.735, -, 189   , 47.76, 297.76  , 28.117, 39.514, 40.421, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_512.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 512 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_512.265", Sat Apr 22 01:10:07 2017, 58.76, 5.11, 510.45, 28.299, 39.520, 40.374, 31.211, -, -, 1     , 41.29, 1486.32 , 34.749, 43.501, 43.593, -, 110   , 44.26, 853.11  , 28.748, 39.725, 40.524, -, 189   , 47.71, 305.85  , 28.003, 39.379, 40.269, -, 0     , 0     , 2.3
