Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_flowers.1.30.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.1.30.1280x720.420 -o ./out/encoded/flowers.1.30.1280x720.420_2048.265", Sat Apr 22 09:37:17 2017, 90.09, 3.33, 2165.50, 45.647, 46.895, 45.641, 45.802, -, -, 1     , 28.79, 538.56  , 48.514, 48.156, 48.143, -, 54    , 20.54, 6971.94 , 46.890, 47.375, 46.531, -, 245   , 26.52, 1112.76 , 45.361, 46.785, 45.435, -, 0     , 0     , 2.3
" --csv ./out/logs/log_flowers.1.30.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.1.30.1280x720.420 -o ./out/encoded/flowers.1.30.1280x720.420_2048.265", Sat Apr 22 09:38:44 2017, 86.04, 3.49, 2117.66, 45.730, 47.032, 45.729, 45.893, -, -, 1     , 20.94, 1440.72 , 50.185, 50.246, 50.100, -, 54    , 20.20, 7614.90 , 47.047, 47.581, 46.740, -, 245   , 26.21, 908.78  , 45.422, 46.898, 45.489, -, 0     , 0     , 2.3
