Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_1280.265", Sat Apr 22 04:45:05 2017, 90.29, 3.32, 1319.20, 31.892, 41.730, 42.606, 34.461, -, -, 1     , 31.58, 3655.44 , 40.975, 46.838, 47.777, -, 110   , 37.60, 2211.45 , 32.515, 41.987, 42.767, -, 189   , 41.35, 787.54  , 31.482, 41.553, 42.485, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.30.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.30.1280x720.420 -o ./out/encoded/gameplay.30.1280x720.420_1280.265", Sat Apr 22 04:46:32 2017, 86.56, 3.47, 1273.08, 31.691, 41.577, 42.440, 34.270, -, -, 1     , 35.04, 2640.48 , 38.719, 45.338, 46.467, -, 110   , 37.95, 2103.71 , 32.286, 41.818, 42.612, -, 189   , 41.56, 782.41  , 31.307, 41.416, 42.319, -, 0     , 0     , 2.3
