Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_256.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_256.265", Sat Apr 22 00:31:46 2017, 33.79, 8.88, 217.53, 35.411, 37.924, 42.189, 36.573, -, -, 1     , 32.26, 8131.92 , 39.835, 39.764, 42.857, -, 45    , 38.56, 747.66  , 36.366, 38.035, 42.183, -, 254   , 44.04, 92.45   , 35.225, 37.897, 42.187, -, 0     , 0     , 2.3
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_256.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_256.265", Sat Apr 22 00:32:21 2017, 34.94, 8.59, 253.27, 36.279, 38.321, 42.593, 37.323, -, -, 1     , 31.27, 8926.32 , 40.533, 40.328, 43.270, -, 45    , 36.79, 849.66  , 37.276, 38.426, 42.570, -, 254   , 42.52, 113.46  , 36.086, 38.295, 42.594, -, 0     , 0     , 2.3
