Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_1280.265", Sat Apr 22 04:56:00 2017, 90.94, 3.30, 1474.54, 40.554, 47.538, 48.354, 42.402, -, -, 1     , 31.04, 4403.76 , 44.100, 48.353, 50.503, -, 99    , 29.52, 2835.28 , 41.350, 47.815, 48.596, -, 200   , 33.42, 786.33  , 40.142, 47.397, 48.224, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_1280.265", Sat Apr 22 04:57:25 2017, 84.33, 3.56, 1283.72, 40.000, 47.061, 47.870, 41.866, -, -, 1     , 27.73, 5668.32 , 46.409, 50.577, 52.825, -, 99    , 30.80, 2440.21 , 40.619, 47.182, 47.959, -, 200   , 34.34, 689.33  , 39.662, 46.983, 47.801, -, 0     , 0     , 2.3
