Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_1792.265", Sat Apr 22 07:47:53 2017, 105.30, 2.85, 2078.18, 42.129, 48.733, 49.565, 43.884, -, -, 1     , 28.29, 5440.80 , 46.045, 49.993, 52.212, -, 99    , 26.90, 3959.08 , 43.068, 49.116, 49.948, -, 200   , 30.78, 1130.32 , 41.645, 48.537, 49.362, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_1792.265", Sat Apr 22 07:49:29 2017, 95.88, 3.13, 1804.84, 41.494, 48.260, 49.062, 43.286, -, -, 1     , 25.22, 6787.44 , 48.133, 52.237, 54.433, -, 99    , 28.17, 3430.48 , 42.260, 48.493, 49.305, -, 200   , 31.85, 975.24  , 41.082, 48.126, 48.915, -, 0     , 0     , 2.3
