Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_elon.2997.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/elon.2997.1280x720.420 -o ./out/encoded/elon.2997.1280x720.420_2048.265", Sat Apr 22 09:51:22 2017, 72.51, 4.14, 1957.87, 51.536, 53.920, 53.394, 52.066, -, -, 1     , 23.55, 5291.75 , 47.562, 50.194, 49.620, -, 66    , 13.43, 6910.74 , 52.226, 54.510, 54.070, -, 233   , 20.98, 540.61  , 51.357, 53.768, 53.218, -, 0     , 0     , 2.3
" --csv ./out/logs/log_elon.2997.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/elon.2997.1280x720.420 -o ./out/encoded/elon.2997.1280x720.420_2048.265", Sat Apr 22 09:52:33 2017, 71.41, 4.20, 1992.50, 51.802, 54.130, 53.620, 52.320, -, -, 1     , 10.43, 20347.25, 54.247, 56.108, 55.829, -, 66    , 12.98, 6884.78 , 52.481, 54.759, 54.333, -, 233   , 20.51, 527.93  , 51.599, 53.943, 53.408, -, 0     , 0     , 2.3
