Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_1792.265", Sat Apr 22 07:18:37 2017, 75.09, 3.98, 1652.16, 37.788, 43.012, 44.535, 39.285, -, -, 1     , 24.52, 25623.73, 41.119, 44.280, 45.411, -, 55    , 27.04, 5747.80 , 39.147, 43.380, 44.691, -, 243   , 35.06, 626.51  , 37.467, 42.924, 44.496, -, 0     , 0     , 2.3
" --csv ./out/logs/log_basketball.1.2982.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.1.2982.1280x720.420 -o ./out/encoded/basketball.1.2982.1280x720.420_1792.265", Sat Apr 22 07:19:53 2017, 75.71, 3.95, 1727.49, 38.041, 43.200, 44.716, 39.520, -, -, 1     , 23.30, 28187.53, 42.076, 45.042, 46.129, -, 55    , 26.49, 5943.51 , 39.443, 43.596, 44.896, -, 243   , 34.57, 664.36  , 37.707, 43.102, 44.669, -, 0     , 0     , 2.3
