Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_768.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_768.265", Sat Apr 22 01:40:36 2017, 48.07, 4.99, 727.08, 35.989, 44.696, 45.390, 38.252, -, -, 1     , 28.23, 7761.41 , 38.141, 43.636, 44.750, -, 61    , 30.14, 2235.15 , 36.391, 44.618, 45.353, -, 178   , 36.90, 170.75  , 35.839, 44.729, 45.407, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_768.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 768 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_768.265", Sat Apr 22 01:41:24 2017, 48.09, 4.99, 746.29, 36.190, 44.778, 45.533, 38.431, -, -, 1     , 25.80, 10017.02, 39.819, 44.893, 45.884, -, 61    , 29.72, 2268.65 , 36.586, 44.694, 45.476, -, 178   , 36.49, 172.50  , 36.034, 44.805, 45.551, -, 0     , 0     , 2.3
