Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_flowers.1.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.1.30.1280x720.420 -o ./out/encoded/flowers.1.30.1280x720.420_1792.265", Sat Apr 22 08:04:10 2017, 85.75, 3.50, 1892.71, 45.308, 46.580, 45.318, 45.469, -, -, 1     , 29.95, 484.32  , 48.205, 47.771, 48.097, -, 54    , 21.35, 6145.40 , 46.491, 46.985, 46.108, -, 245   , 27.37, 961.13  , 45.036, 46.486, 45.132, -, 0     , 0     , 2.3
" --csv ./out/logs/log_flowers.1.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.1.30.1280x720.420 -o ./out/encoded/flowers.1.30.1280x720.420_1792.265", Sat Apr 22 08:05:32 2017, 81.46, 3.68, 1859.52, 45.433, 46.764, 45.445, 45.601, -, -, 1     , 21.67, 1299.84 , 50.013, 50.024, 49.935, -, 54    , 20.96, 6736.04 , 46.683, 47.227, 46.349, -, 245   , 26.97, 786.97  , 45.139, 46.649, 45.227, -, 0     , 0     , 2.3
