Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_elon.2997.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/elon.2997.1280x720.420 -o ./out/encoded/elon.2997.1280x720.420_1792.265", Sat Apr 22 08:17:37 2017, 67.86, 4.42, 1711.97, 51.035, 53.429, 52.897, 51.567, -, -, 1     , 24.74, 4756.12 , 46.963, 49.560, 48.932, -, 66    , 14.38, 6060.55 , 51.705, 54.066, 53.613, -, 233   , 21.90, 467.12  , 50.863, 53.266, 52.712, -, 0     , 0     , 2.3
" --csv ./out/logs/log_elon.2997.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/elon.2997.1280x720.420 -o ./out/encoded/elon.2997.1280x720.420_1792.265", Sat Apr 22 08:18:44 2017, 67.01, 4.48, 1747.49, 51.321, 53.666, 53.151, 51.843, -, -, 1     , 11.30, 18490.79, 53.763, 55.673, 55.344, -, 66    , 13.87, 6069.36 , 51.988, 54.363, 53.925, -, 233   , 21.44, 451.41  , 51.121, 53.460, 52.922, -, 0     , 0     , 2.3
