Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_basketball.2.2982.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.2.2982.1280x720.420 -o ./out/encoded/basketball.2.2982.1280x720.420_2304.265", Sat Apr 22 10:33:15 2017, 86.53, 3.46, 2108.70, 38.262, 43.474, 44.209, 39.656, -, -, 1     , 23.23, 20977.30, 42.594, 45.284, 46.455, -, 66    , 26.87, 6419.99 , 39.715, 43.803, 44.374, -, 232   , 34.01, 800.88  , 37.830, 43.372, 44.152, -, 0     , 0     , 2.3
" --csv ./out/logs/log_basketball.2.2982.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.2.2982.1280x720.420 -o ./out/encoded/basketball.2.2982.1280x720.420_2304.265", Sat Apr 22 10:34:42 2017, 86.76, 3.45, 2223.84, 38.490, 43.677, 44.350, 39.871, -, -, 1     , 23.31, 20836.78, 42.517, 45.273, 46.408, -, 66    , 26.40, 6716.16 , 39.996, 44.033, 44.549, -, 232   , 33.54, 865.62  , 38.044, 43.568, 44.284, -, 0     , 0     , 2.3
