Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_256.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_256.265", Fri Apr 21 23:44:00 2017, 31.29, 7.67, 238.43, 31.390, 41.674, 42.645, 34.083, -, -, 1     , 30.91, 5817.79 , 36.340, 42.405, 43.561, -, 61    , 38.26, 691.04  , 31.518, 41.559, 42.586, -, 178   , 44.90, 51.97   , 31.319, 41.709, 42.660, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.end.24.1280x534.420_h265_256.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 256 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.end.24.1280x534.420 -o ./out/encoded/tears.of.steel.end.24.1280x534.420_256.265", Fri Apr 21 23:44:31 2017, 31.58, 7.60, 249.45, 31.746, 41.757, 42.749, 34.373, -, -, 1     , 32.54, 4773.50 , 35.176, 41.601, 42.878, -, 61    , 37.36, 740.38  , 31.890, 41.662, 42.705, -, 178   , 44.03, 55.80   , 31.678, 41.791, 42.764, -, 0     , 0     , 2.3
