Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waterWorld.2997.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waterWorld.2997.1280x720.420 -o ./out/encoded/waterWorld.2997.1280x720.420_2048.265", Sat Apr 22 08:36:38 2017, 143.98, 3.52, 1988.98, 32.347, 42.712, 43.004, 34.975, -, -, 1     , 25.15, 31901.30, 39.362, 44.809, 45.190, -, 98    , 32.55, 7062.51 , 33.744, 42.588, 42.890, -, 408   , 39.02, 697.02  , 31.995, 42.736, 43.026, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waterWorld.2997.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waterWorld.2997.1280x720.420 -o ./out/encoded/waterWorld.2997.1280x720.420_2048.265", Sat Apr 22 08:39:00 2017, 142.52, 3.56, 1997.86, 32.394, 42.689, 43.008, 35.007, -, -, 1     , 29.66, 20163.84, 35.479, 41.871, 42.385, -, 98    , 32.42, 7138.19 , 33.776, 42.550, 42.883, -, 408   , 38.79, 718.65  , 32.054, 42.725, 43.039, -, 0     , 0     , 2.3
