Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_512.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 512 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_512.265", Sat Apr 22 00:43:16 2017, 39.71, 6.04, 462.15, 40.791, 45.408, 44.866, 41.877, -, -, 1     , 31.46, 3140.16 , 38.976, 43.220, 42.500, -, 59    , 26.92, 1493.59 , 40.913, 45.289, 44.718, -, 180   , 34.02, 109.18  , 40.761, 45.459, 44.927, -, 0     , 0     , 2.3
" --csv ./out/logs/log_tears.of.steel.24.1280x534.420_h265_512.csv --input-res 1280x534 --fps 24/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 512 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/tears.of.steel.24.1280x534.420 -o ./out/encoded/tears.of.steel.24.1280x534.420_512.265", Sat Apr 22 00:43:57 2017, 40.31, 5.95, 496.92, 41.353, 46.152, 45.560, 42.478, -, -, 1     , 22.95, 7508.74 , 43.942, 47.214, 46.876, -, 59    , 26.08, 1543.17 , 41.468, 46.010, 45.387, -, 180   , 33.15, 115.04  , 41.300, 46.192, 45.609, -, 0     , 0     , 2.3
