Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_waterWorld.2997.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waterWorld.2997.1280x720.420 -o ./out/encoded/waterWorld.2997.1280x720.420_1280.265", Sat Apr 22 04:17:54 2017, 123.91, 4.09, 1238.92, 31.003, 41.526, 41.880, 33.678, -, -, 1     , 29.22, 21160.76, 35.845, 42.164, 42.581, -, 98    , 35.06, 4480.28 , 31.964, 41.348, 41.707, -, 408   , 41.45, 411.53  , 30.760, 41.568, 41.919, -, 0     , 0     , 2.3
" --csv ./out/logs/log_waterWorld.2997.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 30000/1001 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/waterWorld.2997.1280x720.420 -o ./out/encoded/waterWorld.2997.1280x720.420_1280.265", Sat Apr 22 04:19:56 2017, 121.62, 4.17, 1242.44, 31.034, 41.517, 41.849, 33.696, -, -, 1     , 32.05, 15764.96, 33.710, 40.608, 40.966, -, 98    , 34.90, 4525.44 , 32.011, 41.340, 41.680, -, 408   , 41.36, 418.29  , 30.792, 41.562, 41.892, -, 0     , 0     , 2.3
