Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_basketball.2.2982.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.2.2982.1280x720.420 -o ./out/encoded/basketball.2.2982.1280x720.420_1280.265", Sat Apr 22 04:36:45 2017, 69.87, 4.28, 1156.63, 35.767, 41.257, 42.024, 37.235, -, -, 1     , 28.32, 13559.75, 38.916, 42.183, 43.380, -, 66    , 31.11, 3475.63 , 36.754, 41.414, 42.057, -, 232   , 38.25, 443.46  , 35.473, 41.208, 42.009, -, 0     , 0     , 2.3
" --csv ./out/logs/log_basketball.2.2982.1280x720.420_h265_1280.csv --input-res 1280x720 --fps 2982/100 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1280 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/basketball.2.2982.1280x720.420 -o ./out/encoded/basketball.2.2982.1280x720.420_1280.265", Sat Apr 22 04:37:55 2017, 69.99, 4.27, 1237.45, 36.089, 41.552, 42.287, 37.546, -, -, 1     , 27.26, 14892.35, 39.702, 42.815, 44.047, -, 66    , 30.51, 3670.95 , 37.135, 41.748, 42.364, -, 232   , 37.63, 486.31  , 35.776, 41.491, 42.257, -, 0     , 0     , 2.3
