Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_2304.265", Sat Apr 22 10:56:22 2017, 114.33, 2.62, 2682.46, 43.330, 49.716, 50.525, 45.027, -, -, 1     , 26.14, 6356.88 , 47.527, 51.524, 53.939, -, 99    , 24.97, 5047.45 , 44.384, 50.175, 50.989, -, 200   , 28.90, 1493.41 , 42.787, 49.480, 50.278, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_2304.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2304 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_2304.265", Sat Apr 22 10:58:07 2017, 105.21, 2.85, 2313.83, 42.601, 49.096, 49.926, 44.329, -, -, 1     , 23.41, 7731.36 , 49.413, 53.301, 55.553, -, 99    , 26.28, 4388.02 , 43.518, 49.421, 50.257, -, 200   , 30.02, 1260.02 , 42.113, 48.914, 49.734, -, 0     , 0     , 2.3
