Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_1792.265", Sat Apr 22 08:10:43 2017, 70.10, 4.28, 1601.42, 42.531, 43.930, 47.131, 43.281, -, -, 1     , 26.30, 14188.56, 43.953, 43.765, 45.981, -, 45    , 24.35, 6566.57 , 44.639, 44.796, 47.395, -, 254   , 30.54, 672.21  , 42.152, 43.778, 47.089, -, 0     , 0     , 2.3
" --csv ./out/logs/log_flowers.2.30.1280x720.420_h265_1792.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 1792 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/flowers.2.30.1280x720.420 -o ./out/encoded/flowers.2.30.1280x720.420_1792.265", Sat Apr 22 08:11:54 2017, 71.17, 4.22, 1750.22, 42.991, 44.287, 47.428, 43.708, -, -, 1     , 20.22, 24018.72, 47.757, 47.415, 49.114, -, 45    , 23.35, 7009.93 , 45.260, 45.259, 47.745, -, 254   , 29.64, 730.71  , 42.570, 44.102, 47.365, -, 0     , 0     , 2.3
