Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 1 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_2048.265", Sat Apr 22 09:20:21 2017, 109.55, 2.74, 2381.76, 42.771, 49.283, 50.068, 44.497, -, -, 1     , 27.14, 5914.32 , 46.838, 50.993, 53.134, -, 99    , 25.88, 4513.92 , 43.771, 49.710, 50.505, -, 200   , 29.78, 1308.68 , 42.256, 49.064, 49.836, -, 0     , 0     , 2.3
" --csv ./out/logs/log_gameplay.2.30.1280x720.420_h265_2048.csv --input-res 1280x720 --fps 30/1 --tune psnr --psnr --preset veryslow --keyint -1 --bitrate 2048 --pass 2 --tu-intra-depth 2 --tu-inter-depth 2 --input /run/media/john_tukey/download/datasets/5c1dataset/gameplay.2.30.1280x720.420 -o ./out/encoded/gameplay.2.30.1280x720.420_2048.265", Sat Apr 22 09:22:02 2017, 100.76, 2.98, 2057.29, 42.075, 48.695, 49.495, 43.830, -, -, 1     , 24.36, 7295.28 , 48.895, 52.855, 54.797, -, 99    , 27.19, 3898.83 , 42.907, 48.962, 49.754, -, 200   , 30.86, 1119.53 , 41.630, 48.542, 49.341, -, 0     , 0     , 2.3
